dataset,batch_size,technique,accuracy,precision,recall,f1,num_drifts,num_batches,auc,drift_alignment_with_batch,scenario,type_of_dataset,algorithm,run_id,algorithm_seed
synthetic_dataset_no_drifts,1000,HD,0.7955625,0.795931419903338,0.7955625,0.7954985222631434,7,80,0.7955616163639041,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,1000,JS,0.7934375,0.7935337433985873,0.7934375,0.7934204402325667,5,80,0.7934370463585926,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,1500,Base,0.7966625,0.7971782192488527,0.7966625,0.7965739600904291,0,53,0.7966614576166536,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,1500,KS95,0.79465,0.795226314662629,0.79465,0.794549428752233,4,53,0.7946488944866223,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,1500,KS90,0.7933875,0.7936680324684037,0.7933875,0.793337929577558,9,53,0.7933867263584669,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,1500,HD,0.7953,0.7955372404406499,0.7953,0.7952587160661077,4,53,0.7952992907382482,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,1500,JS,0.7960875,0.7962120779190623,0.7960875,0.7960659172306509,4,53,0.7960869863652176,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2000,Base,0.7964,0.796961484983824,0.7964,0.7963034171599711,0,40,0.7963989119909972,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2000,KS95,0.7952625,0.7956165586958317,0.7952625,0.7952009397490356,4,40,0.7952616338631541,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2000,KS90,0.7945125,0.7949329682582437,0.7945125,0.7944389744452142,5,40,0.7945115551112788,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2000,HD,0.7964,0.796961484983824,0.7964,0.7963034171599711,0,40,0.7963989119909972,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2000,JS,0.7964,0.796961484983824,0.7964,0.7963034171599711,0,40,0.7963989119909972,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2500,Base,0.7964875,0.7970562913572954,0.7964875,0.7963897349923859,0,32,0.796486405116216,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2500,KS95,0.7964875,0.7970562913572954,0.7964875,0.7963897349923859,0,32,0.796486405116216,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2500,KS90,0.7960375,0.7964457038343604,0.7960375,0.795967007651347,2,32,0.7960365713650914,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2500,HD,0.7957,0.7960908616240173,0.7957,0.7956323053108542,3,32,0.7956990907392478,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_no_drifts,2500,JS,0.795725,0.7961511316065398,0.795725,0.7956512301516292,2,32,0.7957240507393101,1.0,no_drifts,synthetic,NB,22,22042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.66855,0.6702848343525081,0.66855,0.6676945423997497,0,80,0.6685360599330396,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.670325,0.6709755762843446,0.670325,0.6700055729618769,8,80,0.670316456942682,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.670725,0.6712773081416626,0.670725,0.6704542694472503,9,80,0.670717130722983,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.66695,0.6702457624071664,0.66695,0.665317636520829,5,80,0.6669308073116423,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.6662125,0.6705381296032615,0.6662125,0.6640678650382139,4,80,0.6661905400681595,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.669,0.6704691611175948,0.669,0.6682769326753434,0,53,0.668987173717155,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.6702125,0.6716515821019435,0.6702125,0.6695116629528065,8,53,0.6701998491213637,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.670275,0.6717991009429648,0.670275,0.6695336924263494,10,53,0.6702619881885629,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.666475,0.6702879375717966,0.666475,0.6645838464506442,4,53,0.6664543635256112,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.666475,0.6702879375717966,0.666475,0.6645838464506442,4,53,0.6664543635256112,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.6687375,0.6700713159355687,0.6687375,0.6680787332117624,0,40,0.6687252615098478,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.6677875,0.6698259507497163,0.6677875,0.6667776598391693,6,40,0.6677723739377859,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.6702,0.6705590841423448,0.6702,0.6700222064106848,10,40,0.6701936294333932,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.67025,0.6710640999749728,0.67025,0.6698510400409051,6,40,0.6702404531869344,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2000,JS,0.6701375,0.6709552087420063,0.6701375,0.6697363897992195,5,40,0.6701279291159247,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2500,Base,0.6680625,0.6692541097792748,0.6680625,0.6674696141206323,0,32,0.6680509008338493,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS95,0.667225,0.6684084797572563,0.667225,0.6666316754011324,8,32,0.6672134110830142,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS90,0.667475,0.6686081748889866,0.667475,0.6669078792258029,10,32,0.6674636654769397,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2500,HD,0.6659,0.6694246327765222,0.6659,0.6641400820196884,5,32,0.6658801059821831,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,2500,JS,0.6625,0.6677238923551828,0.6625,0.6598349309296005,4,32,0.6624756713497226,1.0,parallel_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1000,Base,0.673325,0.6734921595690392,0.673325,0.6732435633619918,0,80,0.6733206715448758,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1000,KS95,0.6731375,0.6737202161493626,0.6731375,0.6728580918206534,29,80,0.6731294762179167,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1000,KS90,0.673375,0.6740591139363831,0.673375,0.6730482640602204,31,80,0.6733663196733279,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1000,HD,0.673425,0.6737048921689233,0.673425,0.6732898735644106,13,80,0.6734194203023436,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1000,JS,0.6737125,0.6737473593966108,0.6737125,0.6736948783144858,10,80,0.6737104918868559,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1500,Base,0.672725,0.6728727899360727,0.672725,0.6726524533461413,0,53,0.6727209189995196,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1500,KS95,0.6718625,0.6731752580128033,0.6718625,0.6712317764841385,24,53,0.6718504679961916,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1500,KS90,0.6718625,0.6731752580128033,0.6718625,0.6712317764841385,24,53,0.6718504679961916,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1500,HD,0.671,0.6720681314484913,0.671,0.6704816306271787,13,53,0.6709891057435512,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,1500,JS,0.671,0.6720681314484913,0.671,0.6704816306271787,13,53,0.6709891057435512,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2000,Base,0.672625,0.6727803840963947,0.672625,0.6725487280894786,0,40,0.6726208158669491,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2000,KS95,0.670525,0.6718327293754667,0.670525,0.6698891678915286,19,40,0.6705129438325412,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2000,KS90,0.6710625,0.672324123646816,0.6710625,0.6704517463745535,22,40,0.6710506741857072,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2000,HD,0.6709625,0.6720053128366693,0.6709625,0.6704561104299428,12,40,0.6709517329282249,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2000,JS,0.67045,0.6716320159894505,0.67045,0.6698742251282523,13,40,0.6704385282019136,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2500,Base,0.6715875,0.6717426993976955,0.6715875,0.6715106098027284,0,32,0.6715833054759875,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2500,KS95,0.670525,0.6720027060725986,0.670525,0.6698075796412484,20,32,0.6705121944574847,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2500,KS90,0.6706125,0.6720949964414873,0.6706125,0.6698933412647964,21,32,0.6705996772766007,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2500,HD,0.6702,0.6710742280170577,0.6702,0.6697717288894267,9,32,0.6701901094331271,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_incremental,2500,JS,0.669775,0.6711316448241027,0.669775,0.6691112616660928,9,32,0.6697626962758039,1.0,switching_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1000,Base,0.6740875,0.6747882824813658,0.6740875,0.6737549924895058,0,80,0.6740787337897043,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS95,0.6725375,0.6734458173029014,0.6725375,0.6721018555215608,12,80,0.6725274892973914,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS90,0.6730125,0.6738697594608885,0.6730125,0.6726028004025251,13,80,0.6730027849583355,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1000,HD,0.6719,0.673534207106023,0.6719,0.6711171821735815,7,80,0.6718865964364238,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1000,JS,0.6719,0.673534207106023,0.6719,0.6711171821735815,7,80,0.6718865964364238,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1500,Base,0.674225,0.6748501510092103,0.674225,0.6739283514003246,0,53,0.6742167184876393,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS95,0.6726875,0.6738961084557592,0.6726875,0.672110478721411,8,53,0.6726759768086207,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS90,0.6726,0.6739763033175523,0.6726,0.6719434112391236,11,53,0.6725877102394455,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1500,HD,0.67195,0.6732159919891209,0.67195,0.6713419569180924,5,53,0.6719381845653252,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,1500,JS,0.67195,0.6732159919891209,0.67195,0.6713419569180924,5,53,0.6719381845653252,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2000,Base,0.674175,0.674777105894418,0.674175,0.6738890370716545,0,40,0.6741668697338694,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS95,0.6731375,0.6745283180195801,0.6731375,0.6724772087920116,6,40,0.6731251655925907,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS90,0.674175,0.6746498651971404,0.674175,0.6739488345927456,10,40,0.6741677703589377,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2000,HD,0.6738375,0.674705069390108,0.6738375,0.6734259371781754,6,40,0.6738277506457236,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2000,JS,0.673925,0.6747388064484472,0.673925,0.6735389622788523,5,40,0.673915556589864,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2500,Base,0.6742375,0.6748008353497893,0.6742375,0.6739698911964815,0,32,0.674229634426116,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS95,0.6722625,0.673365569370043,0.6722625,0.6717333270808061,8,32,0.6722514717765176,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS90,0.6725125,0.6735662256087552,0.6725125,0.6720078518142489,10,32,0.672501726170443,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2500,HD,0.672325,0.673711578872508,0.672325,0.6716619590748707,2,32,0.6723126552186445,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_incremental,2500,JS,0.672325,0.673711578872508,0.672325,0.6716619590748707,2,32,0.6723126552186445,1.0,parallel_incremental,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1000,Base,0.661325,0.6614223688626472,0.661325,0.6612715493106258,0,80,0.6613215575124428,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS95,0.668975,0.6694354723780238,0.668975,0.6687452251087657,22,80,0.6689677699656875,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS90,0.6690625,0.6697013781937948,0.6690625,0.6687451937430645,24,80,0.669054001534709,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1000,HD,0.6682125,0.6684577238093409,0.6682125,0.6680882303746757,16,80,0.6682071914706688,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1000,JS,0.6682875,0.6685695399183169,0.6682875,0.6681449652151601,17,80,0.6682818133513121,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1500,Base,0.66085,0.6609348279837924,0.66085,0.6608030761919945,0,53,0.6608467774765375,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS95,0.6650875,0.6663788657845615,0.6650875,0.6644281984769573,25,53,0.6650753231088213,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS90,0.6650875,0.6663788657845615,0.6650875,0.6644281984769573,25,53,0.6650753231088213,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1500,HD,0.662675,0.6635445557019672,0.662675,0.6622191178540039,14,53,0.6626649094890339,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,1500,JS,0.662675,0.6635445557019672,0.662675,0.6622191178540039,14,53,0.6626649094890339,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2000,Base,0.6599375,0.6600306883096622,0.6599375,0.6598856311583448,0,40,0.6599341158450176,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS95,0.6596,0.661316810636611,0.6596,0.6586819436957534,19,40,0.6595857498811724,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS90,0.65985,0.6615110711350393,0.65985,0.6589633925349474,22,40,0.6598359905250967,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2000,HD,0.659475,0.6604972964591994,0.659475,0.6589241508525716,13,40,0.659463960496962,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2000,JS,0.659475,0.6604972964591994,0.659475,0.6589241508525716,13,40,0.659463960496962,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2500,Base,0.659075,0.6591725339670522,0.659075,0.659020333947514,0,32,0.6590715298422846,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS95,0.6579375,0.6592733540507358,0.6579375,0.6572097859591869,18,32,0.6579248413180663,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS90,0.6580375,0.6593771537632694,0.6580375,0.6573084155028895,19,32,0.6580248275756275,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2500,HD,0.659375,0.6594445907639611,0.659375,0.6593398243788906,4,32,0.6593778067404467,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_with_switching_drifts_abrupt,2500,JS,0.6587,0.6588024767663883,0.6587,0.6586424277041475,6,32,0.6586964404389183,1.0,switching_abrupt,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1000,Base,0.675175,0.6755619177078906,0.675175,0.6749918729684806,0,80,0.6751684854346168,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1000,KS95,0.6747125,0.6756439314499599,0.6747125,0.674274382649172,6,80,0.6747024275868712,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1000,KS90,0.67445,0.675112208088338,0.67445,0.6741365961500052,8,80,0.6744414847546373,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1000,HD,0.675575,0.6757315317003183,0.6755749999999999,0.6755001566350834,2,80,0.6755708367150445,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1000,JS,0.675575,0.6757315317003183,0.6755749999999999,0.6755001566350834,2,80,0.6755708367150445,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1500,Base,0.6751,0.6754647786491507,0.6751,0.6749271056273328,0,53,0.6750936710539589,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1500,KS95,0.67345,0.6743137628084145,0.67345,0.6730388194026581,3,53,0.6734402609289197,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1500,KS90,0.6733375,0.6748113198395216,0.6733375,0.6726395219991946,6,53,0.6733248149826891,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1500,HD,0.673775,0.6748482003098212,0.673775,0.6732668271826419,4,53,0.6737641678284153,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,1500,JS,0.674,0.6743632444897009,0.674,0.6738261437393243,7,53,0.6739936640957709,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2000,Base,0.6748625,0.6752458352933749,0.6748625,0.6746805464702637,0,40,0.6748560094734858,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2000,KS95,0.6745125,0.6750481924039715,0.6745125,0.6742584891358331,2,40,0.6745048338219279,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2000,KS90,0.6737,0.6745961778875473,0.6737,0.6732745048245652,5,40,0.673690089072813,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2000,HD,0.6748625,0.675249953725232,0.6748625,0.6746786168262382,2,40,0.674855975098483,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2000,JS,0.6748625,0.675249953725232,0.6748625,0.6746786168262382,2,40,0.674855975098483,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2500,Base,0.6749625,0.6753354478339519,0.6749625,0.6747855702671742,0,32,0.674956098856055,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2500,KS95,0.6749625,0.6753354478339519,0.6749625,0.6747855702671742,1,32,0.674956098856055,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2500,KS90,0.6731375,0.6739990735972431,0.6731375,0.6727262163804079,2,32,0.6731277643427871,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2500,HD,0.6746375,0.6749575306911864,0.6746375,0.6744849290022649,2,32,0.6746315594565118,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_no_drifts,2500,JS,0.6746375,0.6749575306911864,0.6746375,0.6744849290022649,2,32,0.6746315594565118,1.0,no_drifts,synthetic,NB,7,7042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.728525,0.7378784019041501,0.728525,0.7258373014238987,0,80,0.728542334186609,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.73175,0.7324921813286892,0.73175,0.731537834048479,11,80,0.7317549267849947,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.7301625,0.7308300447545047,0.7301625,0.7299692791112634,14,80,0.7301671882988702,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.725575,0.7355458454839492,0.725575,0.7226476018380448,4,80,0.7255929859712852,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.725575,0.7355458454839492,0.725575,0.7226476018380448,4,80,0.7255929859712852,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.728525,0.737252279956352,0.728525,0.7260124533128505,0,53,0.7285417654365917,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.7284875,0.730443342235867,0.7284875,0.7279136478305057,9,53,0.728495543872676,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.7270375,0.728449874288841,0.7270375,0.726617950828843,12,53,0.7270443625782336,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.713375,0.7310377366222511,0.713375,0.707801430848595,5,53,0.7133991762228497,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.7206875,0.7303415311186999,0.7206875,0.7177379301890292,7,53,0.7207053961341029,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.73025,0.7378842831305903,0.73025,0.7280748890726703,0,40,0.7302656586143857,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.726725,0.7329796023808318,0.726725,0.7248847286772883,7,40,0.7267393197563916,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.7244375,0.7276684733156189,0.7244375,0.7234609614819623,10,40,0.7244479062487171,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.71785,0.7211997373881235,0.71785,0.7167827305345774,7,40,0.7178607494844854,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2000,JS,0.7178875,0.7213535537566524,0.7178875,0.7167838546987978,8,40,0.7178984310481394,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2500,Base,0.7304125,0.7377752109424919,0.7304125,0.7283157780179925,0,32,0.7304278808068537,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS95,0.7233875,0.7308997823265738,0.7233875,0.7211261489814724,6,32,0.7234032655917251,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS90,0.7233875,0.7308997823265738,0.7233875,0.7211261489814724,6,32,0.7234032655917251,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2500,HD,0.7003625,0.7255837565538673,0.7003625,0.6917611315156402,4,32,0.700391739886997,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_parallel_drifts_abrupt,2500,JS,0.7003625,0.7255837565538673,0.7003625,0.6917611315156402,4,32,0.700391739886997,1.0,parallel_abrupt,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1000,Base,0.7463625,0.7469643124664184,0.7463625,0.7462095424546462,0,80,0.7463668037949833,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1000,KS95,0.744075,0.7449728688672774,0.744075,0.7438423431498764,31,80,0.7440802815374586,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1000,KS90,0.7424,0.7433065885681018,0.7424,0.7421619155090097,34,80,0.7424053252361631,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1000,HD,0.7431625,0.7448213732581488,0.7431625,0.7427295058056769,15,80,0.7431696868220716,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1000,JS,0.7402125,0.7412433398702096,0.7402125,0.7399369661218469,14,80,0.7402182036066826,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1500,Base,0.745325,0.7458877581967804,0.7453250000000001,0.7451808143470481,0,53,0.7453291703257059,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1500,KS95,0.7400625,0.7412725387192896,0.7400625,0.7397386541249388,25,53,0.7400686804771034,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1500,KS90,0.7400625,0.7412725387192896,0.7400625,0.7397386541249388,25,53,0.7400686804771034,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1500,HD,0.739575,0.7424311647224103,0.739575,0.7388094941081425,14,53,0.7395844813997747,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,1500,JS,0.739575,0.7424311647224103,0.739575,0.7388094941081425,14,53,0.7395844813997747,1.0,switching_incremental,synthetic,NB,31,31042
synthetic_dataset_with_switching_drifts_incremental,2000,Base,0.7446,0.74497915478086,0.7446,0.7445024753299234,0,40,0.7446034265534799,1.0,switching_incremental,synthetic,NB,31,31042
