dataset,batch_size,technique,accuracy,precision,recall,f1,num_drifts,num_batches,auc,drift_alignment_with_batch,scenario,type_of_dataset,algorithm,run_id,algorithm_seed
synthetic_dataset_no_drifts,2000,Base,0.6469125,0.6473193393418909,0.6469125,0.646676646216852,0,40,0.6469228585076574,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2000,KS95,0.6445625,0.6451415203583041,0.6445625,0.6442175718145854,6,40,0.6445749781319965,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2000,KS90,0.6447875,0.645439597289529,0.6447875,0.6443993896456041,7,40,0.6448007381681181,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2000,HD,0.6469125,0.6473193393418909,0.6469125,0.646676646216852,0,40,0.6469228585076574,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2000,JS,0.647675,0.6479650246398105,0.647675,0.6475090310546049,1,40,0.6476837036293925,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2500,Base,0.6469375,0.6472875542287854,0.6469375,0.6467350938812954,0,32,0.6469470985115358,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2500,KS95,0.647625,0.6478042342774388,0.647625,0.6475234484418437,4,32,0.6476318136210901,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2500,KS90,0.64505,0.6453847557379767,0.64505,0.6448530506594132,5,32,0.6450594432095109,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2500,HD,0.6451125,0.6456351969415315,0.6451125,0.6448031457594703,4,32,0.6451243282198924,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_no_drifts,2500,JS,0.64515,0.6455941794836458,0.64515,0.6448877735349675,1,32,0.6451608932257431,1.0,no_drifts,synthetic,NB,15,15042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.741925,0.7419257006016063,0.741925,0.7419250604863367,0,80,0.7419253669253669,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.7315125,0.7321670542264035,0.7315125,0.7313342564942077,27,80,0.7315384940384941,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.731325,0.731989586409526,0.731325,0.7311436743023702,31,80,0.7313512063512063,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.7356875,0.7361889954122355,0.7356875,0.7355565057662585,12,80,0.7357099982099982,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.736025,0.7363929525484701,0.736025,0.735930239654654,12,80,0.7360441860441861,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.742625,0.7426249352151361,0.742625,0.742624889167696,0,53,0.7426244176244176,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.7328125,0.7335565137874004,0.7328125,0.7326112776505768,27,53,0.7328401703401703,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.7326125,0.7331964844657951,0.7326125,0.7324553998259856,29,53,0.7326369701369703,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.7372875,0.7374188516046392,0.7372875,0.7372558461889852,9,53,0.7372987247987247,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.740925,0.7410050873563129,0.740925,0.7409070003028763,5,53,0.7409335909335909,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.7427,0.7427243018436768,0.7427,0.7426914828738204,0,40,0.7426944676944677,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.7359375,0.7362265182115205,0.7359375,0.7358637919638462,22,40,0.7359544484544484,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.7358625,0.7360971909520687,0.7358625,0.7358032216653753,24,40,0.7358777233777234,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.7422375,0.7422461320014409,0.7422375,0.7422339153848305,5,40,0.7422339797339796,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2000,JS,0.74275,0.7428198642235305,0.74275,0.7427280512728741,4,40,0.7427409927409927,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2500,Base,0.743325,0.7433601094707492,0.743325,0.7433132820056461,0,32,0.7433184683184684,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS95,0.7382375,0.7382613698346142,0.7382375,0.738232865062089,22,32,0.7382419757419757,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS90,0.7382375,0.7382613698346142,0.7382375,0.738232865062089,22,32,0.7382419757419757,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2500,HD,0.7429125,0.7429600258755241,0.7429125,0.7428970720497838,2,32,0.7429049804049803,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,2500,JS,0.7429125,0.7429600258755241,0.7429125,0.7428970720497838,2,32,0.7429049804049803,1.0,parallel_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1000,Base,0.7559,0.7559858898882718,0.7559,0.7558761342026753,0,80,0.7558903558903559,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1000,KS95,0.753975,0.7541639055719493,0.753975,0.753924211508737,42,80,0.7539608789608789,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1000,KS90,0.7538125,0.7539531741762361,0.7538125,0.7537740112608277,45,80,0.7538002413002414,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1000,HD,0.755875,0.7559661192729786,0.755875,0.7558497837438878,7,80,0.7558650808650809,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1000,JS,0.755625,0.7557863845892799,0.755625,0.7555818253778249,2,80,0.7556119556119556,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1500,Base,0.756325,0.7563988246046424,0.756325,0.7563043220683249,0,53,0.7563160313160313,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1500,KS95,0.7549625,0.7550285048980482,0.7549625,0.7549436377983285,27,53,0.7549539674539675,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1500,KS90,0.7550625,0.7551273074997682,0.7550625,0.7550439670299262,29,53,0.7550540425540425,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1500,HD,0.7561625,0.756166538762416,0.7561625,0.756160733645496,5,53,0.7561600186600187,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,1500,JS,0.756075,0.7560770566918552,0.7560749999999999,0.7560739070557262,5,53,0.756073081073081,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2000,Base,0.755575,0.7556884800150588,0.755575,0.7555439841249889,0,40,0.7555639805639804,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2000,KS95,0.755825,0.7558969358669522,0.755825,0.7558047277817347,16,40,0.7558161308161309,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2000,KS90,0.75495,0.7550781598907111,0.75495,0.7549150620944123,26,40,0.7549383049383049,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2000,HD,0.75505,0.7551845890127734,0.75505,0.7550134473881017,3,40,0.75503803003803,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2000,JS,0.755575,0.7556884800150588,0.755575,0.7555439841249889,0,40,0.7555639805639804,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2500,Base,0.756525,0.7566378621378621,0.756525,0.7564943786568897,0,32,0.7565140315140315,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2500,KS95,0.75605,0.7561066016395168,0.75605,0.7560337564341115,15,32,0.756042081042081,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2500,KS90,0.756,0.7560400998595724,0.756,0.7559881043308686,18,32,0.7559932559932561,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2500,HD,0.7566875,0.7568028787555658,0.7566875,0.7566562813309381,1,32,0.7566764191764191,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_incremental,2500,JS,0.755925,0.7560375730606664,0.755925,0.7558943031961407,1,32,0.755914030914031,1.0,switching_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1000,Base,0.75625,0.7563157623272128,0.75625,0.756231397236426,0,80,0.7562415062415062,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS95,0.7552,0.7552082925578862,0.7552,0.7551968885396964,22,80,0.7551966551966551,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS90,0.755075,0.7550760875160942,0.755075,0.755074267670376,25,80,0.755073455073455,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1000,HD,0.7561,0.7563387957268243,0.7561,0.7560376055881214,5,80,0.7560842560842561,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1000,JS,0.7561,0.7563387957268243,0.7561,0.7560376055881214,5,80,0.7560842560842561,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1500,Base,0.7561625,0.7562224165222109,0.7561625,0.7561454056029041,0,53,0.7561543686543686,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS95,0.754925,0.7549475616372981,0.754925,0.7549177816730156,17,53,0.7549198049198049,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS90,0.7548125,0.7548494096484782,0.7548125,0.7548013479395018,20,53,0.7548059923059922,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1500,HD,0.7561125,0.7562154358553899,0.7561125,0.7560843075637446,4,53,0.7561019936019935,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,1500,JS,0.7561125,0.7562154358553899,0.7561125,0.7560843075637446,4,53,0.7561019936019935,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2000,Base,0.7562625,0.756366533229266,0.7562625,0.7562340619058676,0,40,0.7562519437519437,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS95,0.755975,0.7561166735459663,0.755975,0.7559369256654375,13,40,0.7559627559627559,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS90,0.7552125,0.755281066866193,0.7552125,0.7551930061028599,19,40,0.7552038177038177,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2000,HD,0.7562625,0.756366533229266,0.7562625,0.7562340619058676,0,40,0.7562519437519437,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2000,JS,0.7562625,0.756366533229266,0.7562625,0.7562340619058676,0,40,0.7562519437519437,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2500,Base,0.75595,0.7560609788791869,0.75595,0.7559197159961543,0,32,0.755939105939106,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS95,0.7556125,0.7556566317239324,0.7556125,0.7555994922541659,10,32,0.7556054431054432,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS90,0.7561125,0.7561763877551886,0.7561125,0.7560943638877158,15,32,0.7561041186041186,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2500,HD,0.75595,0.7560609788791869,0.75595,0.7559197159961543,0,32,0.755939105939106,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_incremental,2500,JS,0.75595,0.7560609788791869,0.75595,0.7559197159961543,0,32,0.755939105939106,1.0,parallel_incremental,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1000,Base,0.7346875,0.7347736148852296,0.7346875,0.7346590733446071,0,80,0.7346773721773722,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS95,0.7224375,0.7224401400371157,0.7224375,0.722435746786047,74,80,0.7224351599351598,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS90,0.7224375,0.7224401400371157,0.7224375,0.722435746786047,74,80,0.7224351599351598,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1000,HD,0.7320875,0.7320909488921874,0.7320875,0.7320855592466251,8,80,0.7320849945849945,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1000,JS,0.7331125,0.73311259304993,0.7331125,0.7331121743545939,7,80,0.7331115206115206,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1500,Base,0.7347375,0.7348574956338967,0.7347375,0.7346988033021546,0,53,0.7347256472256471,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS95,0.7236625,0.7236639767410281,0.7236625,0.7236624965026035,51,53,0.723663236163236,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS90,0.7236625,0.7236639767410281,0.7236625,0.7236624965026035,51,53,0.723663236163236,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1500,HD,0.734275,0.7343511365426142,0.734275,0.73424954350157,5,53,0.7342654342654342,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,1500,JS,0.734275,0.7343511365426142,0.734275,0.73424954350157,5,53,0.7342654342654342,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2000,Base,0.732725,0.7328919077125465,0.732725,0.7326713515324538,0,40,0.7327110577110577,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS95,0.7193125,0.7193222119864157,0.7193125,0.719307706762021,38,40,0.7193085568085568,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS90,0.7193125,0.7193222119864157,0.7193125,0.719307706762021,38,40,0.7193085568085568,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2000,HD,0.7325875,0.7325922387447692,0.7325875,0.7325850587853749,2,40,0.73258467008467,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2000,JS,0.7316,0.7316116945992229,0.7316,0.7315980002419,4,40,0.7316030066030065,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2500,Base,0.7351,0.7352725563929198,0.7351,0.735045695319821,0,32,0.7350859100859101,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS95,0.7220375,0.7220576619305454,0.7220375,0.7220288911389191,29,32,0.7220321345321346,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS90,0.7220375,0.7220576619305454,0.7220375,0.7220288911389191,29,32,0.7220321345321346,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2500,HD,0.733275,0.7333845285108637,0.733275,0.7332481243383099,4,32,0.7332852832852832,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_with_switching_drifts_abrupt,2500,JS,0.73245,0.7324766654451227,0.73245,0.7324444668068991,7,32,0.7324548074548075,1.0,switching_abrupt,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1000,Base,0.7565875,0.7566573264822848,0.7565875,0.7565678974059227,0,80,0.7565787690787691,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1000,KS95,0.7564625,0.7564665461128239,0.7564625,0.7564607358186906,1,80,0.756460018960019,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1000,KS90,0.7558875,0.7558968022629261,0.7558875,0.7558841052107247,6,80,0.7558839933839935,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1000,HD,0.7565875,0.7566692335155832,0.7565875,0.7565648325702842,5,80,0.7565780940780942,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1000,JS,0.7562375,0.7562913248122117,0.7562375,0.7562220077390109,3,80,0.7562297687297687,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1500,Base,0.7564375,0.7564951570504994,0.7564375,0.7564210323574736,0,53,0.7564295189295189,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1500,KS95,0.7564375,0.7564924945015782,0.7564375,0.7564217272203054,2,53,0.756429693929694,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1500,KS90,0.7564375,0.7564924945015782,0.7564375,0.7564217272203054,2,53,0.756429693929694,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1500,HD,0.756275,0.7563882803794421,0.756275,0.7562442102350256,2,53,0.7562640062640062,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,1500,JS,0.75645,0.7565462544465987,0.75645,0.7564235885689284,4,53,0.7564398314398315,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2000,Base,0.7564375,0.7565354975786017,0.7564375,0.7564106408944449,0,40,0.7564272439272439,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2000,KS95,0.7558375,0.7559122578847206,0.7558375,0.7558164981437547,2,40,0.7558284683284684,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2000,KS90,0.7558625,0.7559372660489282,0.7558625,0.7558415002941521,3,40,0.7558534683534683,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2000,HD,0.7564375,0.7565354975786017,0.7564375,0.7564106408944449,0,40,0.7564272439272439,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2000,JS,0.7564375,0.7565354975786017,0.7564375,0.7564106408944449,0,40,0.7564272439272439,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2500,Base,0.75645,0.7565442755588445,0.75645,0.7564240940518561,0,32,0.7564399314399315,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2500,KS95,0.756475,0.7565804252461681,0.756475,0.7564462565257858,2,32,0.7564643814643814,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2500,KS90,0.756475,0.7565804252461681,0.756475,0.7564462565257858,2,32,0.7564643814643814,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2500,HD,0.75645,0.7565442755588445,0.75645,0.7564240940518561,0,32,0.7564399314399315,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_no_drifts,2500,JS,0.7561125,0.7562123753474143,0.7561125,0.7560850897192487,1,32,0.7561021436021436,1.0,no_drifts,synthetic,NB,14,14042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.6328125,0.6330469154434742,0.6328125,0.6326506917560528,0,80,0.6328125,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.6256875,0.6272248218504698,0.6256875,0.6245533219885904,27,80,0.6256875,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.6247875,0.6257968537783473,0.6247875,0.6240333409004343,30,80,0.6247875,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.628775,0.6290925884223331,0.628775,0.6285465412647394,10,80,0.6287750000000001,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.6269,0.6271210495218029,0.6269,0.626737734494784,12,80,0.6269,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.630925,0.6310226498707221,0.630925,0.6308562202080897,0,53,0.630925,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.6241375,0.6247095020331815,0.6241375,0.6237060153882368,25,53,0.6241375,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.62355,0.6239677468231641,0.62355,0.6232325920617028,28,53,0.62355,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.631725,0.6318756600290436,0.631725,0.6316197869273443,2,53,0.631725,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.6300625,0.630205369876556,0.6300625,0.629960992229216,3,53,0.6300625000000001,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.6322875,0.632425444357517,0.6322875,0.6321917157689109,0,40,0.6322875,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.628875,0.6296648929188453,0.628875,0.6283089328569876,23,40,0.628875,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.628875,0.6296648929188453,0.628875,0.6283089328569876,23,40,0.628875,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.6328125,0.6330704171657195,0.6328125,0.6326344929861756,7,40,0.6328125,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2000,JS,0.6325,0.6327352613044886,0.6325,0.632337087644378,5,40,0.6325000000000001,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2500,Base,0.6309625,0.6309934656272106,0.6309625,0.6309406894597298,0,32,0.6309625,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS95,0.6264875,0.6269274643063937,0.6264875,0.6261635458874344,22,32,0.6264875,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS90,0.6264875,0.6269274643063937,0.6264875,0.6261635458874344,22,32,0.6264875,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2500,HD,0.6325125,0.6327463859403548,0.6325125,0.632350559555275,5,32,0.6325124999999999,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_parallel_drifts_abrupt,2500,JS,0.6325125,0.6327463859403548,0.6325125,0.632350559555275,5,32,0.6325124999999999,1.0,parallel_abrupt,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1000,Base,0.6303,0.6303307088474454,0.6303,0.6302782213075501,0,80,0.6303,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1000,KS95,0.6312125,0.6313811185510952,0.6312125,0.6310941337283712,44,80,0.6312125,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1000,KS90,0.6292625,0.6293188527106758,0.6292625,0.6292221069349231,46,80,0.6292625,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1000,HD,0.6301375,0.630137695287879,0.6301375,0.6301373612437194,4,80,0.6301375,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1000,JS,0.630325,0.6303500040636545,0.630325,0.6303072711541303,4,80,0.630325,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1500,Base,0.6311125,0.631130068888586,0.6311125,0.6311001436416707,0,53,0.6311125,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1500,KS95,0.6287875,0.6287956914864758,0.6287875,0.6287815975693984,28,53,0.6287874999999999,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1500,KS90,0.628175,0.6282252694346292,0.628175,0.6281385538596638,35,53,0.628175,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1500,HD,0.6281625,0.6281730557721162,0.6281625,0.628154844114946,3,53,0.6281625000000001,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,1500,JS,0.6279,0.6279276438845671,0.6279,0.6278798971417433,2,53,0.6279,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2000,Base,0.6320125,0.6320176982793808,0.6320125,0.6320088775298895,0,40,0.6320125,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2000,KS95,0.625775,0.6258040657713558,0.625775,0.6257533835154317,16,40,0.625775,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2000,KS90,0.627075,0.6271139286406462,0.627075,0.6270464457435022,19,40,0.627075,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2000,HD,0.6310375,0.6310462579033196,0.6310375,0.6310313353983847,2,40,0.6310374999999999,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2000,JS,0.6310375,0.6310462579033196,0.6310375,0.6310313353983847,2,40,0.6310374999999999,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2500,Base,0.6306125,0.6306705380544987,0.6306125,0.6305714790610973,0,32,0.6306125,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2500,KS95,0.6301375,0.6301978239881729,0.6301375,0.6300946533435173,11,32,0.6301375,1.0,switching_incremental,synthetic,NB,13,13042
synthetic_dataset_with_switching_drifts_incremental,2500,KS90,0.6282125,0.6282356119844952,0.6282125,0.6281957473717928,19,32,0.6282125,1.0,switching_incremental,synthetic,NB,13,13042
